Frame,Timestamp,Value
277,4.6956435,{"event":"Wheel", "speed":0.741489922507429}
278,4.7124639,{"event": "Frame"}
278,4.7124639,{"event":"Wheel", "speed":0.936674662370549}
279,4.7293571,{"event": "Frame"}
279,4.7293571,{"event":"Wheel", "speed":0.936674662370549}
280,4.7461797,{"event": "Frame"}
280,4.7461797,{"event":"Wheel", "speed":0.773054375207543}
281,4.7630672,{"event": "Frame"}
281,4.7630672,{"event":"Wheel", "speed":0.490664429259796}
282,4.7798948,{"event": "Frame"}
282,4.7798948,{"event": "Reward"}
282,4.7798948,{"event":"Wheel", "speed":0.490664429259796}
283,4.7969465,{"event": "Frame"}
283,4.7969465,{"event":"Wheel", "speed":0.685849169122916}
284,4.8135578,{"event": "Frame"}
284,4.8135578,{"event":"Wheel", "speed":0.0446541961490429}
285,4.8303402,{"event": "Frame"}
285,4.8303402,{"event":"Wheel", "speed":0.881033908986037}
286,4.8471586,{"event": "Frame"}
286,4.8471586,{"event":"Wheel", "speed":0.239838936012163}
287,4.8639934,{"event": "Frame"}
287,4.8639934,{"event":"Wheel", "speed":0.076218648849157}
288,4.8808463,{"event": "Frame"}
288,4.8808463,{"event":"Wheel", "speed":0.435023675875284}
289,4.8977171,{"event": "Frame"}
289,4.8977171,{"event":"Wheel", "speed":0.79382870290141}
290,4.9147371,{"event": "Frame"}
290,4.9147371,{"event":"Wheel", "speed":0.630208415738404}
291,4.931441,{"event": "Frame"}
291,4.931441,{"event":"Wheel", "speed":0.347818469790657}
292,4.9482796,{"event": "Frame"}
292,4.9482796,{"event":"Wheel", "speed":0.347818469790657}
293,4.9651059,{"event": "Frame"}
293,4.9651059,{"event": "Lick"}
293,4.9651059,{"event":"Wheel", "speed":0.543003209653778}
294,4.9821501,{"event": "Frame"}
294,4.9821501,{"event":"Wheel", "speed":0.379382922490771}
295,4.9988183,{"event": "Frame"}
295,4.9988183,{"event":"Wheel", "speed":0.379382922490771}
296,5.0156441,{"event": "Frame"}
296,5.0156441,{"event":"Wheel", "speed":0.0969929765430246}
297,5.032471,{"event": "Frame"}
297,5.032471,{"event":"Wheel", "speed":0.933372689380018}
298,5.0493037,{"event": "Frame"}
298,5.0493037,{"event":"Wheel", "speed":0.292177716406145}
299,5.0661843,{"event": "Frame"}
299,5.0661843,{"event": "Reward"}
299,5.0661843,{"event":"Wheel", "speed":0.650982743432272}
300,5.082965,{"event": "Frame"}
300,5.082965,{"event":"Wheel", "speed":0.487362456269265}
301,5.099577,{"event": "Frame"}
301,5.099577,{"event":"Wheel", "speed":0.846167483295392}
302,5.1163523,{"event": "Frame"}
302,5.1163523,{"event":"Wheel", "speed":0.682547196132386}
303,5.1331846,{"event": "Frame"}
303,5.1331846,{"event":"Wheel", "speed":0.0413522231585124}
304,5.1499028,{"event": "Frame"}
304,5.1499028,{"event":"Wheel", "speed":0.236536963021633}
305,5.1667824,{"event": "Frame"}
305,5.1667824,{"event":"Wheel", "speed":0.236536963021633}
306,5.1834578,{"event": "Frame"}
306,5.1834578,{"event":"Wheel", "speed":0.595341990047759}
307,5.200194,{"event": "Frame"}
307,5.200194,{"event":"Wheel", "speed":0.79052672991088}
308,5.2169545,{"event": "Frame"}
308,5.2169545,{"event": "Lick"}
308,5.2169545,{"event":"Wheel", "speed":0.149331756937006}
309,5.2338198,{"event": "Frame"}
309,5.2338198,{"event":"Wheel", "speed":0.985711469774}
310,5.2505323,{"event": "Frame"}
310,5.2505323,{"event":"Wheel", "speed":0.344516496800127}
311,5.2672788,{"event": "Frame"}
311,5.2672788,{"event":"Wheel", "speed":0.703321523826253}
312,5.2840553,{"event": "Frame"}
312,5.2840553,{"event":"Wheel", "speed":0.539701236663247}
313,5.3009347,{"event": "Frame"}
313,5.3009347,{"event":"Wheel", "speed":0.898506263689374}
314,5.3178589,{"event": "Frame"}
314,5.3178589,{"event":"Wheel", "speed":0.2573112907155}
315,5.3345639,{"event": "Frame"}
315,5.3345639,{"event": "Reward"}
315,5.3345639,{"event":"Wheel", "speed":0.0936910035524941}
316,5.3516653,{"event": "Frame"}
316,5.3516653,{"event":"Wheel", "speed":0.452496030578621}
317,5.3682447,{"event": "Frame"}
317,5.3682447,{"event":"Wheel", "speed":0.647680770441741}
318,5.3850843,{"event": "Frame"}
318,5.3850843,{"event":"Wheel", "speed":0.647680770441741}
319,5.4019334,{"event": "Frame"}
319,5.4019334,{"event":"Wheel", "speed":0.00648579746786775}
320,5.4190412,{"event": "Frame"}
320,5.4190412,{"event":"Wheel", "speed":0.842865510304861}
321,5.4355532,{"event": "Frame"}
321,5.4355532,{"event":"Wheel", "speed":0.560475564357115}
322,5.4523805,{"event": "Frame"}
322,5.4523805,{"event":"Wheel", "speed":0.396855277194108}
323,5.4691746,{"event": "Frame"}
323,5.4691746,{"event": "Lick"}
323,5.4691746,{"event":"Wheel", "speed":0.755660304220235}
324,5.4861881,{"event": "Frame"}
324,5.4861881,{"event":"Wheel", "speed":0.592040017057229}
325,5.5027635,{"event": "Frame"}
325,5.5027635,{"event":"Wheel", "speed":0.950845044083355}
326,5.5195469,{"event": "Frame"}
326,5.5195469,{"event":"Wheel", "speed":0.309650071109482}
327,5.5362916,{"event": "Frame"}
327,5.5362916,{"event":"Wheel", "speed":0.146029783946476}
328,5.5530541,{"event": "Frame"}
328,5.5530541,{"event":"Wheel", "speed":0.504834810972603}
329,5.5699834,{"event": "Frame"}
329,5.5699834,{"event":"Wheel", "speed":0.863639837998729}
330,5.5866286,{"event": "Frame"}
330,5.5866286,{"event": "Reward"}
330,5.5866286,{"event":"Wheel", "speed":0.700019550835723}
331,5.6037336,{"event": "Frame"}
331,5.6037336,{"event":"Wheel", "speed":0.0588245778618495}
332,5.6203189,{"event": "Frame"}
332,5.6203189,{"event":"Wheel", "speed":0.25400931772497}
333,5.6371746,{"event": "Frame"}
333,5.6371746,{"event":"Wheel", "speed":0.25400931772497}
334,5.6539678,{"event": "Frame"}
334,5.6539678,{"event":"Wheel", "speed":0.44919405758809}
335,5.67083,{"event": "Frame"}
335,5.67083,{"event":"Wheel", "speed":0.807999084614217}
336,5.6876596,{"event": "Frame"}
336,5.6876596,{"event":"Wheel", "speed":0.166804111640344}
337,5.7046002,{"event": "Frame"}
337,5.7046002,{"event": "Lick"}
337,5.7046002,{"event":"Wheel", "speed":0.00318382447733722}
338,5.7213754,{"event": "Frame"}
338,5.7213754,{"event":"Wheel", "speed":0.361988851503464}
339,5.7380619,{"event": "Frame"}
339,5.7380619,{"event":"Wheel", "speed":0.198368564340458}
340,5.7548389,{"event": "Frame"}
340,5.7548389,{"event":"Wheel", "speed":0.557173591366584}
341,5.7716146,{"event": "Frame"}
341,5.7716146,{"event":"Wheel", "speed":0.915978618392711}
342,5.7883863,{"event": "Frame"}
342,5.7883863,{"event":"Wheel", "speed":0.752358331229705}
343,5.8052255,{"event": "Frame"}
343,5.8052255,{"event":"Wheel", "speed":0.469968385281958}
344,5.8220328,{"event": "Frame"}
344,5.8220328,{"event":"Wheel", "speed":0.469968385281958}
345,5.8389615,{"event": "Frame"}
345,5.8389615,{"event":"Wheel", "speed":0.665153125145078}
346,5.855653,{"event": "Frame"}
346,5.855653,{"event":"Wheel", "speed":0.501532837982072}
347,5.8724073,{"event": "Frame"}
347,5.8724073,{"event":"Wheel", "speed":0.501532837982072}
348,5.889173,{"event": "Frame"}
348,5.889173,{"event": "Reward"}
348,5.889173,{"event":"Wheel", "speed":0.219142892034325}
349,5.9062311,{"event": "Frame"}
349,5.9062311,{"event":"Wheel", "speed":0.055522604871319}
350,5.9227912,{"event": "Frame"}
350,5.9227912,{"event":"Wheel", "speed":0.414327631897446}
351,5.9395915,{"event": "Frame"}
351,5.9395915,{"event":"Wheel", "speed":0.773132658923572}
352,5.9564125,{"event": "Frame"}
352,5.9564125,{"event":"Wheel", "speed":0.609512371760566}
353,5.9731598,{"event": "Frame"}
353,5.9731598,{"event":"Wheel", "speed":0.968317398786693}
354,5.9899804,{"event": "Frame"}
354,5.9899804,{"event":"Wheel", "speed":0.804697111623686}
355,6.0070322,{"event": "Frame"}
355,6.0070322,{"event": "Lick"}
355,6.0070322,{"event":"Wheel", "speed":0.163502138649813}
356,6.0237872,{"event": "Frame"}
356,6.0237872,{"event":"Wheel", "speed":0.52230716567594}
357,6.0404991,{"event": "Frame"}
357,6.0404991,{"event":"Wheel", "speed":0.358686878512933}
358,6.0573655,{"event": "Frame"}
358,6.0573655,{"event":"Wheel", "speed":0.0762969325651866}
359,6.0741696,{"event": "Frame"}
359,6.0741696,{"event":"Wheel", "speed":0.91267664540218}
360,6.0909468,{"event": "Frame"}
360,6.0909468,{"event":"Wheel", "speed":0.91267664540218}
361,6.1079943,{"event": "Frame"}
361,6.1079943,{"event":"Wheel", "speed":0.107861385265301}
362,6.1246035,{"event": "Frame"}
362,6.1246035,{"event":"Wheel", "speed":0.466666412291427}
363,6.1414704,{"event": "Frame"}
363,6.1414704,{"event":"Wheel", "speed":0.825471439317554}
364,6.158303,{"event": "Frame"}
364,6.158303,{"event": "Reward"}
364,6.158303,{"event":"Wheel", "speed":0.661851152154548}
365,6.1753062,{"event": "Frame"}
365,6.1753062,{"event":"Wheel", "speed":0.0206561791806743}
366,6.1919943,{"event": "Frame"}
366,6.1919943,{"event":"Wheel", "speed":0.379461206206801}
367,6.2088738,{"event": "Frame"}
367,6.2088738,{"event":"Wheel", "speed":0.215840919043795}
368,6.2257322,{"event": "Frame"}
368,6.2257322,{"event":"Wheel", "speed":0.574645946069921}
369,6.2427596,{"event": "Frame"}
369,6.2427596,{"event":"Wheel", "speed":0.769830685933042}
370,6.2594121,{"event": "Frame"}
370,6.2594121,{"event":"Wheel", "speed":0.769830685933042}
371,6.2762366,{"event": "Frame"}
371,6.2762366,{"event":"Wheel", "speed":0.128635712959168}
372,6.2930664,{"event": "Frame"}
372,6.2930664,{"event": "Lick"}
372,6.2930664,{"event":"Wheel", "speed":0.323820452822289}
373,6.310033,{"event": "Frame"}
373,6.310033,{"event":"Wheel", "speed":0.323820452822289}
374,6.3266519,{"event": "Frame"}
374,6.3266519,{"event":"Wheel", "speed":0.519005192685409}
375,6.3435168,{"event": "Frame"}
375,6.3435168,{"event":"Wheel", "speed":0.877810219711536}
376,6.3605693,{"event": "Frame"}
376,6.3605693,{"event":"Wheel", "speed":0.714189932548529}
377,6.3772689,{"event": "Frame"}
377,6.3772689,{"event":"Wheel", "speed":0.0729949595746561}
378,6.3941297,{"event": "Frame"}
378,6.3941297,{"event":"Wheel", "speed":0.431799986600783}
379,6.4109341,{"event": "Frame"}
379,6.4109341,{"event": "Reward"}
379,6.4109341,{"event":"Wheel", "speed":0.268179699437776}
380,6.4280598,{"event": "Frame"}
380,6.4280598,{"event":"Wheel", "speed":0.626984726463903}
381,6.4446993,{"event": "Frame"}
381,6.4446993,{"event":"Wheel", "speed":0.98578975349003}
382,6.4615148,{"event": "Frame"}
382,6.4615148,{"event":"Wheel", "speed":0.18097449335315}
383,6.4783632,{"event": "Frame"}
383,6.4783632,{"event":"Wheel", "speed":0.18097449335315}
384,6.4952055,{"event": "Frame"}
384,6.4952055,{"event":"Wheel", "speed":0.0173542061901438}
385,6.5120958,{"event": "Frame"}
385,6.5120958,{"event":"Wheel", "speed":0.734964260242397}
386,6.5291019,{"event": "Frame"}
386,6.5291019,{"event": "Lick"}
386,6.5291019,{"event":"Wheel", "speed":0.734964260242397}
387,6.5458504,{"event": "Frame"}
387,6.5458504,{"event":"Wheel", "speed":0.930149000105517}
388,6.562592,{"event": "Frame"}
388,6.562592,{"event":"Wheel", "speed":0.288954027131644}
389,6.5794064,{"event": "Frame"}
389,6.5794064,{"event":"Wheel", "speed":0.125333739968638}
390,6.5962496,{"event": "Frame"}
390,6.5962496,{"event":"Wheel", "speed":0.484138766994764}
391,6.6132157,{"event": "Frame"}
391,6.6132157,{"event":"Wheel", "speed":0.320518479831758}
392,6.6299154,{"event": "Frame"}
392,6.6299154,{"event":"Wheel", "speed":0.679323506857885}
393,6.6467262,{"event": "Frame"}
393,6.6467262,{"event":"Wheel", "speed":0.0381285338840115}
394,6.6635625,{"event": "Frame"}
394,6.6635625,{"event":"Wheel", "speed":0.874508246721005}
395,6.6803828,{"event": "Frame"}
395,6.6803828,{"event":"Wheel", "speed":0.233313273747132}
396,6.6972484,{"event": "Frame"}
396,6.6972484,{"event":"Wheel", "speed":0.428498013610252}
397,6.7140477,{"event": "Frame"}
397,6.7140477,{"event":"Wheel", "speed":0.428498013610252}
398,6.7309446,{"event": "Frame"}
398,6.7309446,{"event": "Reward"}
398,6.7309446,{"event":"Wheel", "speed":0.623682753473373}
399,6.747982,{"event": "Frame"}
399,6.747982,{"event": "Lick"}
399,6.747982,{"event":"Wheel", "speed":0.982487780499499}
400,6.7648196,{"event": "Frame"}
400,6.7648196,{"event":"Wheel", "speed":0.341292807525626}
401,6.7813702,{"event": "Frame"}
401,6.7813702,{"event":"Wheel", "speed":0.17767252036262}
402,6.7981622,{"event": "Frame"}
402,6.7981622,{"event":"Wheel", "speed":0.536477547388746}
403,6.8149722,{"event": "Frame"}
403,6.8149722,{"event":"Wheel", "speed":0.895282574414873}
404,6.8319524,{"event": "Frame"}
404,6.8319524,{"event":"Wheel", "speed":0.731662287251867}
405,6.8485309,{"event": "Frame"}
405,6.8485309,{"event":"Wheel", "speed":0.0904673142779932}
406,6.8654041,{"event": "Frame"}
406,6.8654041,{"event":"Wheel", "speed":0.926847027114987}
407,6.8820893,{"event": "Frame"}
407,6.8820893,{"event":"Wheel", "speed":0.285652054141114}
408,6.8988748,{"event": "Frame"}
408,6.8988748,{"event":"Wheel", "speed":0.64445708116724}
409,6.9157195,{"event": "Frame"}
409,6.9157195,{"event":"Wheel", "speed":0.480836794004234}
410,6.9325086,{"event": "Frame"}
410,6.9325086,{"event":"Wheel", "speed":0.839641821030361}
411,6.9493687,{"event": "Frame"}
411,6.9493687,{"event":"Wheel", "speed":0.198446848056487}
412,6.9662377,{"event": "Frame"}
412,6.9662377,{"event":"Wheel", "speed":0.393631587919608}
413,6.9831238,{"event": "Frame"}
413,6.9831238,{"event":"Wheel", "speed":0.230011300756601}
414,6.9999914,{"event": "Frame"}
414,6.9999914,{"event":"Wheel", "speed":0.588816327782728}
415,7.0167974,{"event": "Frame"}
415,7.0167974,{"event": "Reward"}
415,7.0167974,{"event":"Wheel", "speed":0.947621354808855}
416,7.0338646,{"event": "Frame"}
416,7.0338646,{"event":"Wheel", "speed":0.784001067645848}
417,7.0504341,{"event": "Frame"}
417,7.0504341,{"event":"Wheel", "speed":0.142806094671975}
418,7.0673433,{"event": "Frame"}
418,7.0673433,{"event": "Lick"}
418,7.0673433,{"event":"Wheel", "speed":0.501611121698102}
419,7.0843569,{"event": "Frame"}
419,7.0843569,{"event":"Wheel", "speed":0.337990834535095}
420,7.1009722,{"event": "Frame"}
420,7.1009722,{"event":"Wheel", "speed":0.696795861561222}
421,7.1177763,{"event": "Frame"}
421,7.1177763,{"event":"Wheel", "speed":0.533175574398216}
422,7.134849,{"event": "Frame"}
422,7.134849,{"event":"Wheel", "speed":0.250785628450469}
423,7.1516306,{"event": "Frame"}
423,7.1516306,{"event":"Wheel", "speed":0.250785628450469}
424,7.1682866,{"event": "Frame"}
424,7.1682866,{"event":"Wheel", "speed":0.0871653412874627}
425,7.1850745,{"event": "Frame"}
425,7.1850745,{"event":"Wheel", "speed":0.804775395339716}
426,7.2019153,{"event": "Frame"}
426,7.2019153,{"event":"Wheel", "speed":0.64115510817671}
427,7.2187834,{"event": "Frame"}
427,7.2187834,{"event":"Wheel", "speed":0.999960135202836}
428,7.2355565,{"event": "Frame"}
428,7.2355565,{"event":"Wheel", "speed":0.83633984803983}
429,7.2523947,{"event": "Frame"}
429,7.2523947,{"event":"Wheel", "speed":0.195144875065957}
430,7.2692053,{"event": "Frame"}
430,7.2692053,{"event":"Wheel", "speed":0.553949902092083}
431,7.286078,{"event": "Frame"}
431,7.286078,{"event":"Wheel", "speed":0.390329614929077}
432,7.3029265,{"event": "Frame"}
432,7.3029265,{"event":"Wheel", "speed":0.749134641955204}
433,7.3197718,{"event": "Frame"}
433,7.3197718,{"event":"Wheel", "speed":0.10793966898133}
434,7.3365645,{"event": "Frame"}
434,7.3365645,{"event":"Wheel", "speed":0.944319381818324}
435,7.3533135,{"event": "Frame"}
435,7.3533135,{"event":"Wheel", "speed":0.303124408844451}
436,7.370134,{"event": "Frame"}
436,7.370134,{"event":"Wheel", "speed":0.139504121681444}
437,7.3868851,{"event": "Frame"}
437,7.3868851,{"event":"Wheel", "speed":0.857114175733698}
438,7.4037117,{"event": "Frame"}
438,7.4037117,{"event":"Wheel", "speed":0.857114175733698}
439,7.4205398,{"event": "Frame"}
439,7.4205398,{"event":"Wheel", "speed":0.052298915596818}
440,7.4373586,{"event": "Frame"}
440,7.4373586,{"event":"Wheel", "speed":0.411103942622945}
441,7.4541976,{"event": "Frame"}
441,7.4541976,{"event":"Wheel", "speed":0.247483655459938}
442,7.4710227,{"event": "Frame"}
442,7.4710227,{"event":"Wheel", "speed":0.606288682486065}
443,7.4877959,{"event": "Frame"}
443,7.4877959,{"event":"Wheel", "speed":0.442668395323059}
444,7.5045824,{"event": "Frame"}
444,7.5045824,{"event":"Wheel", "speed":0.801473422349185}
445,7.5214016,{"event": "Frame"}
445,7.5214016,{"event":"Wheel", "speed":0.160278449375312}
446,7.5381813,{"event": "Frame"}
446,7.5381813,{"event":"Wheel", "speed":0.996658162212306}
447,7.5549837,{"event": "Frame"}
447,7.5549837,{"event":"Wheel", "speed":0.355463189238432}
448,7.5718166,{"event": "Frame"}
448,7.5718166,{"event":"Wheel", "speed":0.550647929101553}
449,7.5885714,{"event": "Frame"}
449,7.5885714,{"event":"Wheel", "speed":0.550647929101553}
450,7.6054204,{"event": "Frame"}
450,7.6054204,{"event":"Wheel", "speed":0.909452956127679}
451,7.6222795,{"event": "Frame"}
451,7.6222795,{"event":"Wheel", "speed":0.1046376959908}
452,7.6391418,{"event": "Frame"}
452,7.6391418,{"event":"Wheel", "speed":0.463442723016926}
453,7.6559789,{"event": "Frame"}
453,7.6559789,{"event":"Wheel", "speed":0.29982243585392}
454,7.6727606,{"event": "Frame"}
454,7.6727606,{"event":"Wheel", "speed":0.658627462880047}
455,7.6896557,{"event": "Frame"}
455,7.6896557,{"event":"Wheel", "speed":0.0174324899061734}
456,7.7064863,{"event": "Frame"}
456,7.7064863,{"event":"Wheel", "speed":0.853812202743167}
457,7.7233557,{"event": "Frame"}
457,7.7233557,{"event":"Wheel", "speed":0.212617229769294}
458,7.7402015,{"event": "Frame"}
458,7.7402015,{"event":"Wheel", "speed":0.0489969426062875}
459,7.7571144,{"event": "Frame"}
459,7.7571144,{"event":"Wheel", "speed":0.407801969632414}
460,7.7741686,{"event": "Frame"}
460,7.7741686,{"event":"Wheel", "speed":0.602986709495535}
461,7.8009833,{"event": "Frame"}
461,7.8009833,{"event":"Wheel", "speed":0.602986709495535}
462,7.8078903,{"event": "Frame"}
462,7.8078903,{"event":"Wheel", "speed":0.320596763547788}
463,7.8247945,{"event": "Frame"}
463,7.8247945,{"event":"Wheel", "speed":0.156976476384782}
464,7.8413897,{"event": "Frame"}
464,7.8413897,{"event":"Wheel", "speed":0.156976476384782}
465,7.8581809,{"event": "Frame"}
465,7.8581809,{"event":"Wheel", "speed":0.515781503410908}
466,7.8748092,{"event": "Frame"}
466,7.8748092,{"event":"Wheel", "speed":0.710966243274029}
467,7.8915718,{"event": "Frame"}
467,7.8915718,{"event":"Wheel", "speed":0.0697712703001552}
468,7.9083246,{"event": "Frame"}
468,7.9083246,{"event":"Wheel", "speed":0.906150983137149}
469,7.9250662,{"event": "Frame"}
469,7.9250662,{"event":"Wheel", "speed":0.264956010163276}
470,7.9418926,{"event": "Frame"}
470,7.9418926,{"event":"Wheel", "speed":0.623761037189402}
471,7.9586946,{"event": "Frame"}
471,7.9586946,{"event":"Wheel", "speed":0.460140750026396}
472,7.9758502,{"event": "Frame"}
472,7.9758502,{"event":"Wheel", "speed":0.818945777052523}
473,7.9924165,{"event": "Frame"}
473,7.9924165,{"event":"Wheel", "speed":0.0141305169156429}
474,8.009315,{"event": "Frame"}
474,8.009315,{"event":"Wheel", "speed":0.0141305169156429}
475,8.0261562,{"event": "Frame"}
475,8.0261562,{"event":"Wheel", "speed":0.37293554394177}
476,8.0429391,{"event": "Frame"}
476,8.0429391,{"event":"Wheel", "speed":0.209315256778763}
477,8.0597063,{"event": "Frame"}
477,8.0597063,{"event":"Wheel", "speed":0.56812028380489}
478,8.0764837,{"event": "Frame"}
478,8.0764837,{"event":"Wheel", "speed":0.76330502366801}
479,8.0933251,{"event": "Frame"}
479,8.0933251,{"event":"Wheel", "speed":0.122110050694137}
480,8.1101528,{"event": "Frame"}
480,8.1101528,{"event":"Wheel", "speed":0.958489763531131}
481,8.1270246,{"event": "Frame"}
481,8.1270246,{"event":"Wheel", "speed":0.317294790557257}
482,8.1437744,{"event": "Frame"}
482,8.1437744,{"event":"Wheel", "speed":0.676099817583384}
483,8.1606086,{"event": "Frame"}
483,8.1606086,{"event":"Wheel", "speed":0.512479530420378}
484,8.1774128,{"event": "Frame"}
484,8.1774128,{"event":"Wheel", "speed":0.871284557446504}
485,8.1943111,{"event": "Frame"}
485,8.1943111,{"event":"Wheel", "speed":0.230089584472631}
486,8.2111483,{"event": "Frame"}
486,8.2111483,{"event":"Wheel", "speed":0.0664692973096246}
487,8.2280003,{"event": "Frame"}
487,8.2280003,{"event":"Wheel", "speed":0.261654037172745}
488,8.2448509,{"event": "Frame"}
488,8.2448509,{"event":"Wheel", "speed":0.261654037172745}
489,8.2617218,{"event": "Frame"}
489,8.2617218,{"event":"Wheel", "speed":0.979264091224998}
490,8.2785963,{"event": "Frame"}
490,8.2785963,{"event":"Wheel", "speed":0.815643804061992}
491,8.295488,{"event": "Frame"}
491,8.295488,{"event":"Wheel", "speed":0.174448831088119}
492,8.3122959,{"event": "Frame"}
492,8.3122959,{"event":"Wheel", "speed":0.533253858114245}
493,8.329172,{"event": "Frame"}
493,8.329172,{"event":"Wheel", "speed":0.369633570951239}
494,8.3460312,{"event": "Frame"}
494,8.3460312,{"event":"Wheel", "speed":0.728438597977366}
495,8.3628948,{"event": "Frame"}
495,8.3628948,{"event":"Wheel", "speed":0.564818310814359}
496,8.379741,{"event": "Frame"}
496,8.379741,{"event":"Wheel", "speed":0.923623337840486}
497,8.3965896,{"event": "Frame"}
497,8.3965896,{"event":"Wheel", "speed":0.282428364866613}
498,8.4133867,{"event": "Frame"}
498,8.4133867,{"event":"Wheel", "speed":0.118808077703606}
499,8.4302306,{"event": "Frame"}
499,8.4302306,{"event":"Wheel", "speed":0.477613104729733}
500,8.4470597,{"event": "Frame"}
500,8.4470597,{"event":"Wheel", "speed":0.83641813175586}
501,8.4639201,{"event": "Frame"}
501,8.4639201,{"event":"Wheel", "speed":0.672797844592853}
502,8.4807841,{"event": "Frame"}
502,8.4807841,{"event":"Wheel", "speed":0.03160287161898}
503,8.4976423,{"event": "Frame"}
503,8.4976423,{"event":"Wheel", "speed":0.2267876114821}
504,8.5145633,{"event": "Frame"}
504,8.5145633,{"event":"Wheel", "speed":0.585592638508227}
505,8.5314308,{"event": "Frame"}
505,8.5314308,{"event":"Wheel", "speed":0.421972351345221}
506,8.5482746,{"event": "Frame"}
506,8.5482746,{"event":"Wheel", "speed":0.780777378371347}
507,8.5651445,{"event": "Frame"}
507,8.5651445,{"event":"Wheel", "speed":0.139582405397474}
508,8.581952,{"event": "Frame"}
508,8.581952,{"event":"Wheel", "speed":0.975962118234468}
509,8.598773,{"event": "Frame"}
509,8.598773,{"event":"Wheel", "speed":0.334767145260594}
510,8.615585,{"event": "Frame"}
510,8.615585,{"event":"Wheel", "speed":0.171146858097588}
511,8.6323663,{"event": "Frame"}
511,8.6323663,{"event":"Wheel", "speed":0.529951885123715}
512,8.6492314,{"event": "Frame"}
512,8.6492314,{"event":"Wheel", "speed":0.888756912149841}
513,8.6660769,{"event": "Frame"}
513,8.6660769,{"event":"Wheel", "speed":0.725136624986835}
514,8.6828457,{"event": "Frame"}
514,8.6828457,{"event":"Wheel", "speed":0.0839416520129617}
515,8.6997645,{"event": "Frame"}
515,8.6997645,{"event":"Wheel", "speed":0.442746679039088}
516,8.7165822,{"event": "Frame"}
516,8.7165822,{"event":"Wheel", "speed":0.637931418902209}
517,8.7334279,{"event": "Frame"}
517,8.7334279,{"event":"Wheel", "speed":0.474311131739202}
518,8.7502524,{"event": "Frame"}
518,8.7502524,{"event":"Wheel", "speed":0.474311131739202}
519,8.7670894,{"event": "Frame"}
519,8.7670894,{"event":"Wheel", "speed":0.191921185791456}
520,8.783892,{"event": "Frame"}
520,8.783892,{"event":"Wheel", "speed":0.0283008986284495}
521,8.8007198,{"event": "Frame"}
521,8.8007198,{"event":"Wheel", "speed":0.387105925654576}
522,8.8175397,{"event": "Frame"}
522,8.8175397,{"event":"Wheel", "speed":0.745910952680703}
523,8.8344097,{"event": "Frame"}
523,8.8344097,{"event":"Wheel", "speed":0.582290665517696}
524,8.851272,{"event": "Frame"}
524,8.851272,{"event":"Wheel", "speed":0.941095692543823}
525,8.8681294,{"event": "Frame"}
525,8.8681294,{"event":"Wheel", "speed":0.777475405380817}
526,8.8849827,{"event": "Frame"}
526,8.8849827,{"event":"Wheel", "speed":0.136280432406943}
527,8.9017822,{"event": "Frame"}
527,8.9017822,{"event":"Wheel", "speed":0.49508545943307}
528,8.918617,{"event": "Frame"}
528,8.918617,{"event":"Wheel", "speed":0.69027019929619}
529,8.935441,{"event": "Frame"}
529,8.935441,{"event":"Wheel", "speed":0.0490752263223171}
530,8.9522069,{"event": "Frame"}
530,8.9522069,{"event":"Wheel", "speed":0.885454939159311}
531,8.9690365,{"event": "Frame"}
531,8.9690365,{"event":"Wheel", "speed":0.244259966185437}
532,8.9859089,{"event": "Frame"}
532,8.9859089,{"event":"Wheel", "speed":0.0806396790224312}
533,9.002775,{"event": "Frame"}
533,9.002775,{"event":"Wheel", "speed":0.439444706048558}
534,9.0195831,{"event": "Frame"}
534,9.0195831,{"event":"Wheel", "speed":0.798249733074684}
535,9.0364467,{"event": "Frame"}
535,9.0364467,{"event":"Wheel", "speed":0.634629445911678}
536,9.0533184,{"event": "Frame"}
536,9.0533184,{"event":"Wheel", "speed":0.993434472937805}
537,9.0701747,{"event": "Frame"}
537,9.0701747,{"event":"Wheel", "speed":0.352239499963932}
538,9.0870306,{"event": "Frame"}
538,9.0870306,{"event":"Wheel", "speed":0.188619212800925}
539,9.1039173,{"event": "Frame"}
539,9.1039173,{"event":"Wheel", "speed":0.547424239827052}
540,9.1207311,{"event": "Frame"}
540,9.1207311,{"event":"Wheel", "speed":0.742608979690172}
541,9.1376132,{"event": "Frame"}
541,9.1376132,{"event":"Wheel", "speed":0.101414006716299}
542,9.1544705,{"event": "Frame"}
542,9.1544705,{"event":"Wheel", "speed":0.101414006716299}
543,9.1713906,{"event": "Frame"}
543,9.1713906,{"event":"Wheel", "speed":0.296598746579419}
544,9.1882064,{"event": "Frame"}
544,9.1882064,{"event":"Wheel", "speed":0.655403773605546}
545,9.2050812,{"event": "Frame"}
545,9.2050812,{"event":"Wheel", "speed":0.49178348644254}
546,9.2219436,{"event": "Frame"}
546,9.2219436,{"event":"Wheel", "speed":0.850588513468666}
547,9.2387509,{"event": "Frame"}
547,9.2387509,{"event":"Wheel", "speed":0.68696822630566}
548,9.255613,{"event": "Frame"}
548,9.255613,{"event":"Wheel", "speed":0.0457732533317866}
549,9.272399,{"event": "Frame"}
549,9.272399,{"event":"Wheel", "speed":0.404578280357913}
550,9.2892386,{"event": "Frame"}
550,9.2892386,{"event":"Wheel", "speed":0.240957993194907}
